386,大阪大学大学院,工学研究科,知能・機能創成工学専攻
387,大阪大学大学院,工学研究科,機械工学専攻
388,大阪大学大学院,工学研究科,マテリアル生産科学専攻
389,大阪大学大学院,工学研究科,電気電子情報工学専攻
390,大阪大学大学院,工学研究科,環境・エネルギー工学専攻
391,大阪大学大学院,工学研究科,地球総合工学専攻
392,大阪大学大学院,工学研究科,ビジネスエンジニアリング専攻
393,大阪大学大学院,基礎工学研究科,物質創成専攻
394,大阪大学大学院,基礎工学研究科,機能創成専攻
395,大阪大学大学院,基礎工学研究科,システム創成専攻
396,大阪大学大学院,言語文化研究科,言語社会専攻
397,大阪大学大学院,言語文化研究科,日本語・日本文化専攻
398,大阪大学大学院,言語文化研究科,言語文化専攻
399,大阪大学大学院,国際公共政策研究科,国際公共政策専攻
400,大阪大学大学院,国際公共政策研究科,比較公共政策専攻
401,大阪大学大学院,情報科学研究科,情報基礎数学専攻
402,大阪大学大学院,情報科学研究科,情報数理学専攻
403,大阪大学大学院,情報科学研究科,コンピュータサイエンス専攻
404,大阪大学大学院,情報科学研究科,情報システム工学専攻
405,大阪大学大学院,情報科学研究科,情報ネットワーク学専攻
406,大阪大学大学院,情報科学研究科,マルチメディア工学専攻
407,大阪大学大学院,情報科学研究科,バイオ情報工学専攻
408,大阪大学大学院,生命機能研究科,生命機能専攻
409,大阪大学大学院,高等司法研究科,法務専攻
410,大阪大学大学院,大阪大学・金沢大学・浜松医科大学・千葉大学・福井大学連合小児発達学研究科,小児発達学専攻
411,大阪電気通信大学大学院,工学研究科,先端理工学専攻
412,大阪電気通信大学大学院,工学研究科,電子通信工学専攻
413,大阪電気通信大学大学院,工学研究科,制御機械工学専攻
414,大阪電気通信大学大学院,工学研究科,情報工学専攻
415,大阪電気通信大学大学院,医療福祉工学研究科,医療福祉工学専攻
416,大阪電気通信大学大学院,総合情報学研究科,デジタルアート・アニメーション学専攻
417,大阪電気通信大学大学院,総合情報学研究科,デジタルゲーム学専攻
418,大阪電気通信大学大学院,総合情報学研究科,コンピュータサイエンス専攻
419,大阪人間科学大学大学院,人間科学研究科,人間科学専攻
420,大阪府立大学大学院,工学研究科,機械系専攻
421,大阪府立大学大学院,工学研究科,航空宇宙海洋系専攻
422,大阪府立大学大学院,工学研究科,電子・数物系専攻
423,大阪府立大学大学院,工学研究科,電気・情報系専攻
424,大阪府立大学大学院,工学研究科,物質・化学系専攻
425,大阪府立大学大学院,工学研究科,量子放射線系専攻
426,大阪府立大学大学院,生命環境科学研究科,応用生命科学専攻
427,大阪府立大学大学院,生命環境科学研究科,緑地環境科学専攻
428,大阪府立大学大学院,生命環境科学研究科,獣医学専攻
429,大阪府立大学大学院,理学系研究科,情報数理科学専攻
430,大阪府立大学大学院,理学系研究科,物理科学専攻
431,大阪府立大学大学院,理学系研究科,分子科学専攻
432,大阪府立大学大学院,理学系研究科,生物科学専攻
433,大阪府立大学大学院,経済学研究科,経済学専攻
434,大阪府立大学大学院,経済学研究科,経営学専攻
435,大阪府立大学大学院,経済学研究科,観光・地域創造専攻
436,大阪府立大学大学院,人間社会システム科学研究科,言語文化学専攻
437,大阪府立大学大学院,人間社会システム科学研究科,人間科学専攻
438,大阪府立大学大学院,人間社会システム科学研究科,社会福祉学専攻
439,大阪府立大学大学院,人間社会システム科学研究科,現代システム科学専攻
440,大阪府立大学大学院,看護学研究科,看護学専攻
441,大阪府立大学大学院,総合リハビリテーション学研究科,総合リハビリテーション学専攻
442,大阪保健医療大学大学院,保健医療学研究科,保健医療学専攻
443,大阪薬科大学大学院,薬学研究科,薬学専攻
444,大阪薬科大学大学院,薬学研究科,薬科学専攻
445,芦屋大学大学院,教育学研究科,教育学専攻
446,芦屋大学大学院,教育学研究科,技術教育専攻
447,芦屋大学大学院,教育学研究科,英語英文学教育専攻
448,大手前大学大学院,比較文化研究科,比較文化専攻
449,岡山県立大学大学院,保健福祉学研究科,看護学専攻
450,岡山県立大学大学院,保健福祉学研究科,栄養学専攻
451,岡山県立大学大学院,保健福祉学研究科,保健福祉学専攻
452,岡山県立大学大学院,情報系工学研究科,システム工学専攻
453,岡山県立大学大学院,デザイン学研究科,デザイン工学専攻
454,岡山県立大学大学院,デザイン学研究科,造形デザイン学専攻
455,岡山商科大学大学院,商学研究科,商学専攻
456,岡山商科大学大学院,法学研究科,法学専攻
457,岡山商科大学大学院,経済学研究科,経済学専攻
458,岡山大学大学院,教育学研究科,教育科学専攻
459,岡山大学大学院,教育学研究科,教職実践専攻
460,岡山大学大学院,社会文化科学研究科,国際社会専攻
461,岡山大学大学院,社会文化科学研究科,日本・アジア文化 専攻
462,岡山大学大学院,社会文化科学研究科,人間社会文化専攻
463,岡山大学大学院,社会文化科学研究科,法政理論専攻
464,岡山大学大学院,社会文化科学研究科,経済理論・政策専攻
465,岡山大学大学院,社会文化科学研究科,組織経営専攻
